,Node,Line node,Stance action,Tag,Running cost,Annotation,Motif,Time,Beat,Line,Line with active holds,BPM,Left foot hint,Right foot hint,Left foot,Right foot,Left hand,Right hand,Cost,foot_inversion,angle,hand_inversion,foot_position,hold_footslide,hold_footswitch,move,jump,bracket,hands,move_without_action,downpress,double_step,min_cost,multihit,double_step_in_multi,bracket_for_1panel,hold_alternate
172,"49.0:p1`69,p2`a1c;-1,--:footswitch-any-any",49,"p1`69,p2`a1c;-1,--",footswitch-any-any,1011.09,alternate,"((47.833333333333336, 49.5), 'jackorfootswitch-any-any')",34.47513813,49,`0001000000,`0001000000,90.5,1,,1,,,,6.23,0,0,0,0.01,0,0,1.022907978,0,0,0,0,0,0,5.2,0,0,0,0
173,"49.333333333333336:p1`69,p1`69;--,-1:footswitch-any-any",49.33333333,"p1`69,p1`69;--,-1",footswitch-any-any,1017.71,jackorfootswitch,"((47.833333333333336, 49.5), 'jackorfootswitch-any-any')",34.80662985,49.33333333,`0001000000,`0001000000,90.5,,1,,1,,,6.62,0,0,0,0,0,0,1.420713228,0,0,0,0,0,0,5.2,0,0,0,0
174,"49.5:p1`47,p1`69;-1,--:footswitch-any-any",49.5,"p1`47,p1`69;-1,--",footswitch-any-any,1024.7,alternate,"((47.833333333333336, 49.5), 'jackorfootswitch-any-any')",34.91712708,49.5,`0100000000,`0100000000,90.5,1,,1,,,,6.99,0,0,0,0,0,0,1.793203328,0,0,0,0,0,0,5.2,0,0,0,0
175,"49.833333333333336:p1`47,p1`69;-1,--:jack-any-any",49.83333333,"p1`47,p1`69;-1,--",jack-any-any,1029.9,jackorfootswitch,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",35.2486188,49.83333333,`0100000000,`0100000000,90.5,1,,1,,,,5.2,0,0,0,0,0,0,-0.2,0,0,0,0,0,0.2,5.2,0,0,0,0
176,"50.0:p1`47,p1`a1;--,-1:jack-any-any",50,"p1`47,p1`a1;--,-1",jack-any-any,1036.93,alternate,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",35.35911604,50,`1000000000,`1000000000,90.5,,1,,1,,,7.03,0,0,0,0.01,0,0,1.815371815,0,0,0,0,0,0,5.2,0,0,0,0
177,"50.166666666666664:p1`47,p1`a1;-1,--:jack-any-any",50.16666667,"p1`47,p1`a1;-1,--",jack-any-any,1041.94,alternate,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",35.46961327,50.16666667,`0100000000,`0100000000,90.5,1,,1,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
178,"50.333333333333336:p1`47,p1`69;--,-1:jack-any-any",50.33333333,"p1`47,p1`69;--,-1",jack-any-any,1048.96,,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",35.69060775,50.33333333,`0001000000,`0001000000,90.5,,1,,1,,,7.02,0,0,0,0,0,0,1.815371815,0,0,0,0,0,0,5.2,0,0,0,0
179,"50.5:p1`36,p1`69;1-,--:jack-any-any",50.5,"p1`36,p1`69;1-,--",jack-any-any,1055.99,alternate,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",35.80110499,50.5,`0000100000,`0000100000,90.5,1,,1,,,,7.03,0,0,0,0,0,0,1.829236558,0,0,0,0,0,0,5.2,0,0,0,0
180,"50.666666666666664:p1`36,p2`14;--,1-:jack-any-any",50.66666667,"p1`36,p2`14;--,1-",jack-any-any,1064.14,alternate,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",35.91160222,50.66666667,`0000010000,`0000010000,90.5,,1,,1,,,8.15,0,0,0,0,0,0,2.954774841,0,0,0,0,0,0,5.2,0,0,0,0
181,"50.833333333333336:p2`47,p2`14;-1,--:jack-any-any",50.83333333,"p2`47,p2`14;-1,--",jack-any-any,1072.27,,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",36.1325967,50.83333333,`0000001000,`0000001000,90.5,1,,1,,,,8.13,0,0,0,0,0,0,2.927338604,0,0,0,0,0,0,5.2,0,0,0,0
182,"51.0:p2`47,p2`69;--,-1:jack-any-any",51,"p2`47,p2`69;--,-1",jack-any-any,1079.3,alternate,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",36.24309394,51,`0000000010,`0000000010,90.5,,1,,1,,,7.03,0,0,0,0,0,0,1.826957245,0,0,0,0,0,0,5.2,0,0,0,0
183,"51.166666666666664:p2`a3,p2`69;-1,--:jack-any-any",51.16666667,"p2`a3,p2`69;-1,--",jack-any-any,1087.85,alternate,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",36.35359117,51.16666667,`0000000001,`0000000001,90.5,1,,1,,,,8.55,1.5,0,0,0.01,0,0,1.837078115,0,0,0,0,0,0,5.2,0,0,0,0
184,"51.333333333333336:p2`a3,p2`69;--,-1:jack-any-any",51.33333333,"p2`a3,p2`69;--,-1",jack-any-any,1094.36,,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",36.57458565,51.33333333,`0000000010,`0000000010,90.5,,1,,1,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
185,"51.5:p2`47,p2`69;-1,--:jack-any-any",51.5,"p2`47,p2`69;-1,--",jack-any-any,1101.4,alternate,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",36.68508289,51.5,`0000001000,`0000001000,90.5,1,,1,,,,7.04,0,0,0,0,0,0,1.837078115,0,0,0,0,0,0,5.2,0,0,0,0
186,"51.666666666666664:p2`47,p2`a1;--,-1:jack-any-any",51.66666667,"p2`47,p2`a1;--,-1",jack-any-any,1108.43,alternate,"((49.833333333333336, 51.666666666666664), 'jackorfootswitch-any-any')",36.79558012,51.66666667,`0000010000,`0000010000,90.5,,1,,1,,,7.03,0,0,0,0.01,0,0,1.815371815,0,0,0,0,0,0,5.2,0,0,0,0
187,"51.833333333333336:p1`a3c,p2`a1;-2,--:any-any-any",51.83333333,"p1`a3c,p2`a1;-2,--",any-any-any,1115.05,,,37.0165746,51.83333333,`0000200000,`0000200000,90.5,2,,2,,,,6.62,0,0,0,0.02,0,0,1.400908654,0,0,0,0,0,0,5.2,0,0,0,0
188,"52.0:p1`a3c,p2`4-p1`9c;-4,-2:any-any-jack",52,"p1`a3c,p2`4-p1`9c;-4,-2",any-any-jack,1121.36,,"((52.0, 52.166666666666664), 'any-any-jackorfree')",37.12707184,52,`0002000000,`0002400000,10000000000,4,2,4,2,,,6.31,0,0,0,0.01,0,0,1.09570467,0,0,0,0,0,0,5.2,0,0,0,0
189,"52.166666666666664:p1`a3c,p2`4-p1`9c;-3,-4:any-any-jack",52.16666667,"p1`a3c,p2`4-p1`9c;-3,-4",any-any-jack,1126.37,,"((52.0, 52.166666666666664), 'any-any-jackorfree')",37.12707184,52.16666667,`0000300000,`0004300000,10000000000,3,4,3,4,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
190,"52.1875:p1`a3c,p2`4-p1`9c;--,-3:any-any-any",52.1875,"p1`a3c,p2`4-p1`9c;--,-3",any-any-any,1131.38,,,37.12707184,52.1875,`0003000000,`0003000000,10000000000,,3,,3,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
191,"70.5:p1`a3c,p2`4-p1`9c;-1,--:any-any-any",70.5,"p1`a3c,p2`4-p1`9c;-1,--",any-any-any,1136.39,,,37.45856367,70.5,`0000100000,`0000100000,90.5,1,,1,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
192,"70.66666666666667:p1`a3c,p2`14c;--,1-:any-any-any",70.66666667,"p1`a3c,p2`14c;--,1-",any-any-any,1141.91,alternate,,37.56906091,70.66666667,`0000010000,`0000010000,90.5,,1,,1,,,5.52,0,0,0,0.01,0,0,0.312482453,0,0,0,0,0,0,5.2,0,0,0,0
193,"70.83333333333333:p1`69c,p2`14c;-1,--:any-any-any",70.83333333,"p1`69c,p2`14c;-1,--",any-any-any,1147.26,alternate,,37.67955815,70.83333333,`0001000000,`0001000000,90.5,1,,1,,,,5.35,0,0,0,0,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
194,"71.0:p1`69c,p1`3-p2`4c;--,1-:any-any-any",71,"p1`69c,p1`3-p2`4c;--,1-",any-any-any,1152.58,,,37.79005539,71,`0000100000,`0000100000,90.5,,1,,1,,,5.32,0,0,0,0,0,0,0.116225699,0,0,0,0,0,0,5.2,0,0,0,0
195,"71.16666666666667:p2`a7c,p1`3-p2`4c;-1,--:any-any-any",71.16666667,"p2`a7c,p1`3-p2`4c;-1,--",any-any-any,1159.63,alternate,,37.90055262,71.16666667,`0000001000,`0000001000,90.5,1,,1,,,,7.05,1.5,0,0,0.01,0,0,0.337564163,0,0,0,0,0,0,5.2,0,0,0,0
196,"71.33333333333333:p2`a7c,p2`14c;--,2-:any-any-any",71.33333333,"p2`a7c,p2`14c;--,2-",any-any-any,1164.96,alternate,,38.01104986,71.33333333,`0000020000,`0000020000,90.5,,2,,2,,,5.33,0,0,0,0.01,0,0,0.116225699,0,0,0,0,0,0,5.2,0,0,0,0
197,"71.5:p1`36c,p2`14c;1-,3-:any-any-jack",71.5,"p1`36c,p2`14c;1-,3-",any-any-jack,1170.57,,"((71.5, 71.5), 'any-any-jackorfree')",38.1215471,71.5,`0000130000,`0000130000,90.5,1,3,1,3,,,5.61,0,0,0,0,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
198,"72.0:p1`36c,p2`14c;2-,1-:any-jump-any",72,"p1`36c,p2`14c;2-,1-",any-jump-any,1175.57,jumporbracket,"((72.0, 72.0), 'any-jumporbracket-any')",38.45303881,72,`0000210000,`0000210000,90.5,2,1,2,1,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
199,"72.33333333333333:p1`36c,p2`14c;3-,--:any-any-any",72.33333333,"p1`36c,p2`14c;3-,--",any-any-any,1180.57,,,38.67403329,72.33333333,`0000300000,`0000300000,90.5,3,,3,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
200,"72.5:p1`36c,p2`14c;--,1-:any-any-any",72.5,"p1`36c,p2`14c;--,1-",any-any-any,1185.57,alternate,,38.78453052,72.5,`0000010000,`0000010000,90.5,,1,,1,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
201,"72.66666666666667:p1`36c,p2`14c;1-,--:any-any-any",72.66666667,"p1`36c,p2`14c;1-,--",any-any-any,1190.57,alternate,,38.89502776,72.66666667,`0000100000,`0000100000,90.5,1,,1,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
202,"72.83333333333333:p1`36c,p2`47c;--,-1:any-any-any",72.83333333,"p1`36c,p2`47c;--,-1",any-any-any,1195.93,alternate,,39.005525,72.83333333,`0000001000,`0000001000,90.5,,1,,1,,,5.36,0,0,0,0,0,0,0.164316767,0,0,0,0,0,0,5.2,0,0,0,0
203,"73.0:p1`36c,p2`47c;1-,--:any-any-any",73,"p1`36c,p2`47c;1-,--",any-any-any,1200.93,,,39.11602224,73,`0000100000,`0000100000,90.5,1,,1,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
204,"73.16666666666667:p1`36c,p2`a1c;--,-1:any-any-any",73.16666667,"p1`36c,p2`a1c;--,-1",any-any-any,1206.29,alternate,,39.22651947,73.16666667,`0000010000,`0000010000,90.5,,1,,1,,,5.36,0,0,0,0.01,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
205,"73.33333333333333:p1`6-p2`7c,p2`a1c;-1,--:any-any-any",73.33333333,"p1`6-p2`7c,p2`a1c;-1,--",any-any-any,1211.79,alternate,,39.33701671,73.33333333,`0000001000,`0000001000,90.5,1,,1,,,,5.5,0,0,0,0.01,0,0,0.29399509,0,0,0,0,0,0,5.2,0,0,0,0
206,"73.5:p1`6-p2`7c,p2`a1c;--,-1:any-any-any",73.5,"p1`6-p2`7c,p2`a1c;--,-1",any-any-any,1216.8,,,39.44751395,73.5,`0000010000,`0000010000,90.5,,1,,1,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
207,"73.66666666666667:p1`36c,p2`a1c;1-,--:any-any-any",73.66666667,"p1`36c,p2`a1c;1-,--",any-any-any,1222.3,alternate,,39.55801119,73.66666667,`0000100000,`0000100000,90.5,1,,1,,,,5.5,0,0,0,0.01,0,0,0.29399509,0,0,0,0,0,0,5.2,0,0,0,0
208,"73.83333333333333:p1`36c,p2`47c;--,-1:any-any-any",73.83333333,"p1`36c,p2`47c;--,-1",any-any-any,1227.65,alternate,,39.66850842,73.83333333,`0000001000,`0000001000,90.5,,1,,1,,,5.35,0,0,0,0,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
209,"74.0:p2`1-p1`6c,p2`47c;1-,--:any-any-any",74,"p2`1-p1`6c,p2`47c;1-,--",any-any-any,1232.95,,,39.77900566,74,`0000010000,`0000010000,90.5,1,,1,,,,5.3,0,0,0,0,0,0,0.099275414,0,0,0,0,0,0,5.2,0,0,0,0
210,"74.16666666666667:p2`1-p1`6c,p2`47c;--,-1:any-any-any",74.16666667,"p2`1-p1`6c,p2`47c;--,-1",any-any-any,1237.95,alternate,,39.8895029,74.16666667,`0000001000,`0000001000,90.5,,1,,1,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
211,"74.33333333333333:p1`36c,p2`47c;1-,--:any-any-any",74.33333333,"p1`36c,p2`47c;1-,--",any-any-any,1243.25,alternate,,40.00000014,74.33333333,`0000100000,`0000100000,90.5,1,,1,,,,5.3,0,0,0,0,0,0,0.099275414,0,0,0,0,0,0,5.2,0,0,0,0
212,"74.5:p2`1-p1`6c,p2`47c;1-,--:any-any-any",74.5,"p2`1-p1`6c,p2`47c;1-,--",any-any-any,1251.05,,,40.11049737,74.5,`0000010000,`0000010000,90.5,1,,1,,,,7.8,0,0,0,0,0,0,0.099275414,0,0,0,0,0,2.5,5.2,0,0,0,0
213,"74.66666666666667:p2`1-p1`6c,p2`47c;--,-1:any-any-any",74.66666667,"p2`1-p1`6c,p2`47c;--,-1",any-any-any,1256.05,alternate,,40.22099461,74.66666667,`0000001000,`0000001000,90.5,,1,,1,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
214,"74.83333333333333:p1`36c,p2`47c;1-,--:any-any-any",74.83333333,"p1`36c,p2`47c;1-,--",any-any-any,1261.35,alternate,,40.33149185,74.83333333,`0000100000,`0000100000,90.5,1,,1,,,,5.3,0,0,0,0,0,0,0.099275414,0,0,0,0,0,0,5.2,0,0,0,0
215,"75.0:p1`36c,p2`a1c;--,-2:any-any-any",75,"p1`36c,p2`a1c;--,-2",any-any-any,1266.71,,,40.44198909,75,`0000020000,`0000020000,90.5,,2,,2,,,5.36,0,0,0,0.01,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
216,"75.66666666666667:p1`36c,p2`a1c;--,-3:any-any-any",75.66666667,"p1`36c,p2`a1c;--,-3",any-any-any,1271.72,,,40.88397804,75.66666667,`0000030000,`0000030000,90.5,,3,,3,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
217,"76.0:p1`36c,p2`a1c;2-,--:any-any-any",76,"p1`36c,p2`a1c;2-,--",any-any-any,1276.73,alternate,,41.10497251,76,`0000200000,`0000200000,90.5,2,,2,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
218,"76.5:p1`36c,p2`4-p1`9c;3-,-1:any-any-jack",76.5,"p1`36c,p2`4-p1`9c;3-,-1",any-any-jack,1282.29,,"((76.5, 76.5), 'any-any-jackorfree')",41.54696146,76.5,`0001300000,`0001300000,90.5,3,1,3,1,,,5.56,0,0.1,0,0,0,0,0.264283096,0,0,0,0,0,0,5.2,0,0,0,0
219,"77.0:p1`69c,p2`4-p1`9c;-1,--:any-any-any",77,"p1`69c,p2`4-p1`9c;-1,--",any-any-any,1290.25,,,41.98895041,77,`0001000000,`0001000000,90.5,1,,1,,,,7.96,0,0.1,0,0,0,0,0.164316767,0,0,0,0,0,2.5,5.2,0,0,0,0
220,"77.16666666666667:p1`69c,p2`a1c;--,-1:any-any-any",77.16666667,"p1`69c,p2`a1c;--,-1",any-any-any,1295.72,alternate,,42.15469627,77.16666667,`0000010000,`0000010000,90.5,,1,,1,,,5.47,0,0,0,0.01,0,0,0.264283096,0,0,0,0,0,0,5.2,0,0,0,0
221,"77.33333333333333:p1`a3c,p2`a1c;-1,--:any-any-any",77.33333333,"p1`a3c,p2`a1c;-1,--",any-any-any,1301.09,alternate,,42.26519351,77.33333333,`0000100000,`0000100000,90.5,1,,1,,,,5.37,0,0,0,0.02,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
222,"77.5:p1`a3c,p2`4-p1`9c;--,-1:any-any-any",77.5,"p1`a3c,p2`4-p1`9c;--,-1",any-any-any,1306.56,,,42.43093936,77.5,`0001000000,`0001000000,90.5,,1,,1,,,5.47,0,0,0,0.01,0,0,0.264283096,0,0,0,0,0,0,5.2,0,0,0,0
223,"77.66666666666667:p1`a3c,p2`4-p1`9c;-1,--:any-any-any",77.66666667,"p1`a3c,p2`4-p1`9c;-1,--",any-any-any,1311.57,alternate,,42.59668522,77.66666667,`0000100000,`0000100000,90.5,1,,1,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
224,"77.83333333333333:p1`a3c,p2`a1c;--,-1:any-any-any",77.83333333,"p1`a3c,p2`a1c;--,-1",any-any-any,1317.05,alternate,,42.70718246,77.83333333,`0000010000,`0000010000,90.5,,1,,1,,,5.48,0,0,0,0.02,0,0,0.264283096,0,0,0,0,0,0,5.2,0,0,0,0
225,"78.0:p1`69c,p2`a1c;-1,--:any-any-any",78,"p1`69c,p2`a1c;-1,--",any-any-any,1322.41,,,42.87292831,78,`0001000000,`0001000000,90.5,1,,1,,,,5.36,0,0,0,0.01,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
226,"78.16666666666667:p1`69c,p1`a3c;--,-1:any-any-any",78.16666667,"p1`69c,p1`a3c;--,-1",any-any-any,1327.91,alternate,,43.03867417,78.16666667,`0000100000,`0000100000,90.5,,1,,1,,,5.5,0,0,0,0.01,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
227,"78.33333333333333:p1`6-p2`7c,p1`a3c;-1,--:any-any-any",78.33333333,"p1`6-p2`7c,p1`a3c;-1,--",any-any-any,1334.73,alternate,,43.14917141,78.33333333,`0000001000,`0000001000,90.5,1,,1,,,,6.82,1.5,0,0,0.01,0,0,0.109972421,0,0,0,0,0,0,5.2,0,0,0,0
228,"78.5:p1`6-p2`7c,p1`a3c;--,-1:any-any-any",78.5,"p1`6-p2`7c,p1`a3c;--,-1",any-any-any,1341.24,,,43.31491726,78.5,`0000100000,`0000100000,90.5,,1,,1,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
229,"78.66666666666667:p1`69c,p1`a3c;-1,--:any-any-any",78.66666667,"p1`69c,p1`a3c;-1,--",any-any-any,1346.56,alternate,,43.48066312,78.66666667,`0001000000,`0001000000,90.5,1,,1,,,,5.32,0,0,0,0.01,0,0,0.109972421,0,0,0,0,0,0,5.2,0,0,0,0
230,"78.83333333333333:p1`69c,p2`14c;--,1-:any-any-any",78.83333333,"p1`69c,p2`14c;--,1-",any-any-any,1352.1,alternate,,43.59116036,78.83333333,`0000010000,`0000010000,90.5,,1,,1,,,5.54,0,0,0,0,0,0,0.337564163,0,0,0,0,0,0,5.2,0,0,0,0
231,"79.0:p1`69c,p1`3-p2`4c;--,1-:any-any-any",79,"p1`69c,p1`3-p2`4c;--,1-",any-any-any,1359.92,,,43.75690621,79,`0000100000,`0000100000,90.5,1,,,1,,,7.82,0,0,0,0,0,0,0.116225699,0,0,0,0,0,2.5,5.2,0,0,0,0
232,"79.16666666666667:p1`69c,p1`3-p2`4c;-1,--:any-any-any",79.16666667,"p1`69c,p1`3-p2`4c;-1,--",any-any-any,1364.92,alternate,,43.92265207,79.16666667,`0001000000,`0001000000,90.5,,1,1,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
233,"79.33333333333333:p1`69c,p2`14c;--,1-:any-any-any",79.33333333,"p1`69c,p2`14c;--,1-",any-any-any,1370.24,alternate,,44.03314931,79.33333333,`0000010000,`0000010000,90.5,1,,,1,,,5.32,0,0,0,0,0,0,0.116225699,0,0,0,0,0,0,5.2,0,0,0,0
234,"79.5:p1`36c,p2`14c;2-,--:any-any-any",79.5,"p1`36c,p2`14c;2-,--",any-any-any,1375.6,,,44.19889516,79.5,`0000200000,`0000200000,90.5,,2,2,,,,5.36,0,0,0,0,0,0,0.164316767,0,0,0,0,0,0,5.2,0,0,0,0
235,"79.75:p1`36c,p2`14c;3-,--:any-any-any",79.75,"p1`36c,p2`14c;3-,--",any-any-any,1380.6,,,44.41988964,79.75,`0000300000,`0000300000,90.5,,3,3,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
236,"80.0:p1`36c,p2`14c;--,2-:any-any-any",80,"p1`36c,p2`14c;--,2-",any-any-any,1385.6,alternate,,44.64088411,80,`0000020000,`0000020000,90.5,2,,,2,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
237,"80.14583333333333:p1`36c,p2`14c;--,3-:any-any-any",80.14583333,"p1`36c,p2`14c;--,3-",any-any-any,1390.6,,,44.76519351,80.14583333,`0000030000,`0000030000,90.5,3,,,3,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
238,"80.33333333333333:p1`36c,p2`45;--,-1:any-any-any",80.33333333,"p1`36c,p2`45;--,-1",any-any-any,1398.81,,,44.93093936,80.33333333,`0000000100,`0000000100,90.5,,1,,1,,,8.21,0,0,0,0,0,0,0.506364637,0,0,0,0,0,2.5,5.2,0,0,0,0
239,"80.5:p1`6-p2`7c,p2`45;-2,--:any-any-any",80.5,"p1`6-p2`7c,p2`45;-2,--",any-any-any,1404.3,alternate,,45.08287307,80.5,`0000002000,`0000002000,90.5,2,,2,,,,5.49,0,0,0,0,0,0,0.29399509,0,0,0,0,0,0,5.2,0,0,0,0
240,"80.66666666666667:p1`6-p2`7c,p2`45;-3,--:any-any-any",80.66666667,"p1`6-p2`7c,p2`45;-3,--",any-any-any,1409.3,,,45.23480677,80.66666667,`0000003000,`0000003000,90.5,3,,3,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
241,"80.83333333333333:p1`6-p2`7c,p1`a3c;--,-1:any-any-any",80.83333333,"p1`6-p2`7c,p1`a3c;--,-1",any-any-any,1417.19,alternate,,45.37292831,80.83333333,`0000100000,`0000100000,90.5,,1,,1,,,7.89,1.5,0,0,0.01,0,0,1.17590687,0,0,0,0,0,0,5.2,0,0,0,0
242,"81.0:p1`65,p1`a3c;-1,--:any-any-any",81,"p1`65,p1`a3c;-1,--",any-any-any,1423.23,,,45.52486202,81,`0010000000,`0010000000,90.5,1,,1,,,,6.04,0,0,0,0.01,0,0,0.833304091,0,0,0,0,0,0,5.2,0,0,0,0
243,"81.16666666666667:p1`65,p1`69c;--,-1:any-any-any",81.16666667,"p1`65,p1`69c;--,-1",any-any-any,1428.58,alternate,,45.67679572,81.16666667,`0001000000,`0001000000,90.5,,1,,1,,,5.35,0,0,0,0,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
244,"81.33333333333333:p1`36c,p1`69c;1-,--:any-any-any",81.33333333,"p1`36c,p1`69c;1-,--",any-any-any,1434.28,alternate,,45.81491726,81.33333333,`0000100000,`0000100000,90.5,1,,1,,,,5.7,0,0,0,0,0,0,0.501644937,0,0,0,0,0,0,5.2,0,0,0,0
245,"81.5:p1`36c,p2`a1c;--,-1:any-any-any",81.5,"p1`36c,p2`a1c;--,-1",any-any-any,1439.9,,,45.96685097,81.5,`0000010000,`0000010000,90.5,,1,,1,,,5.62,0,0,0,0.01,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
246,"81.66666666666667:p1`6-p2`7c,p2`a1c;-1,--:any-any-any",81.66666667,"p1`6-p2`7c,p2`a1c;-1,--",any-any-any,1445.4,alternate,,46.11878467,81.66666667,`0000001000,`0000001000,90.5,1,,1,,,,5.5,0,0,0,0.01,0,0,0.29399509,0,0,0,0,0,0,5.2,0,0,0,0
247,"81.83333333333333:p1`6-p2`7c,p2`45;--,-1:any-any-any",81.83333333,"p1`6-p2`7c,p2`45;--,-1",any-any-any,1451.16,alternate,,46.25690621,81.83333333,`0000000100,`0000000100,90.5,,1,,1,,,5.76,0,0,0,0,0,0,0.560014601,0,0,0,0,0,0,5.2,0,0,0,0
248,"82.0:p1`a3c,p2`45;-1,--:any-any-any",82,"p1`a3c,p2`45;-1,--",any-any-any,1456.62,,,46.40883992,82,`0000100000,`0000100000,90.5,1,,1,,,,5.46,0,0,0,0.01,0,0,0.2488155,0,0,0,0,0,0,5.2,0,0,0,0
249,"82.16666666666667:p1`a3c,p2`a7;--,-1:any-any-any",82.16666667,"p1`a3c,p2`a7;--,-1",any-any-any,1462.19,alternate,,46.56077362,82.16666667,`0000001000,`0000001000,90.5,,1,,1,,,5.57,0,0,0,0.02,0,0,0.351531965,0,0,0,0,0,0,5.2,0,0,0,0
250,"82.33333333333333:p2`14c,p2`a7;1-,--:any-any-any",82.33333333,"p2`14c,p2`a7;1-,--",any-any-any,1467.74,alternate,,46.69889516,82.33333333,`0000010000,`0000010000,90.5,1,,1,,,,5.55,0,0,0,0.01,0,0,0.337564163,0,0,0,0,0,0,5.2,0,0,0,0
251,"82.5:p2`54,p2`a7;1-,--:any-any-any",82.5,"p2`54,p2`a7;1-,--",any-any-any,1477.57,,,46.85082887,82.5,`0000000100,`0000000100,90.5,,1,1,,,,9.83,1.5,0,0,0.01,0,0,0.616264127,0,0,0,0,0,2.5,5.2,0,0,0,0
252,"82.66666666666667:p2`54,p2`a7;--,-1:any-any-any",82.66666667,"p2`54,p2`a7;--,-1",any-any-any,1484.08,alternate,,47.00276257,82.66666667,`0000001000,`0000001000,90.5,1,,,1,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
253,"82.83333333333333:p1`36c,p2`a7;2-,--:any-any-any",82.83333333,"p1`36c,p2`a7;2-,--",any-any-any,1490.7,alternate,,47.14088411,82.83333333,`0000200000,`0000200000,90.5,,2,2,,,,6.62,0,0,0,0.01,0,0,1.407788173,0,0,0,0,0,0,5.2,0,0,0,0
254,"83.0:p1`36c,p2`45;4-,-2:any-any-jack",83,"p1`36c,p2`45;4-,-2",any-any-jack,1496.25,,"((83.0, 83.0), 'any-any-jackorfree')",47.29281782,83,`0000000200,`0000400200,90.5,2,4,4,2,,,5.55,0,0,0,0,0,0,0.351531965,0,0,0,0,0,0,5.2,0,0,0,0
255,"83.66666666666667:p1`36c,p2`45;3-,-3:any-any-any",83.66666667,"p1`36c,p2`45;3-,-3",any-any-any,1501.25,,,47.88674047,83.66666667,`0000300300,`0000300300,90.5,3,3,3,3,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
